                       Wind MFI and SWE Data, 1 hour resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz         V          Np        Psw      Epsilon      VBs    
2011  217  73787265      29.03      12.94      14.63     -12.09      586.6        5.3    3.53682     66.042    7.09371
2011  217  77422921      25.53      15.37     -10.63     -16.68      629.7       13.8   10.64473     69.511   10.50365
2011  217  80954132      27.12      -3.84     -13.75       4.40      668.6       14.5   12.58518     11.856    0.00000
2011  217  84572960      25.19     -12.44       2.66       6.96      593.2       15.3   10.46263      0.081    0.00000
2011  218   1803192      17.45      12.95      -2.66      -9.15      616.4        9.2    6.81907     35.928    5.64120
2011  218   5429524      12.67       3.39      -9.53      -5.08      590.5        9.2    6.18957     10.216    3.00006
2011  218   8976107      12.24       6.13      -8.05      -2.66      586.6        9.7    6.49962      7.550    1.55775
2011  218  12595746      11.98      10.96      -3.70      -2.15      559.8        8.3    5.07616      9.039    1.20579
2011  218  16222876      12.37       6.56      -7.64      -4.33      554.0        9.5    5.64687      9.427    2.40093
2011  218  19759667      13.33       2.92     -10.05       3.02      597.1        8.3    5.76792      2.682    0.00000
2011  218  23385056      15.40       5.28     -12.45      -2.33      542.1        9.3    5.30691      8.985    1.26284
2011  218  27027732       9.55       3.36      -5.35       1.76      555.0       12.3    7.35584      1.190    0.00000
2011  218  30633404      13.98       1.63       5.89       3.26      518.9       12.7    6.62561      1.343    0.00000
2011  218  34162390      16.72       7.55      -9.80       1.62      551.9        4.5    2.65445      5.387    0.00000
2011  218  37792628      13.88       3.25     -13.12       0.30      549.9        7.4    4.35089      5.039    0.00000
2011  218  41428253       8.31       0.29      -6.48       0.91      524.4       11.4    6.09250      1.340    0.00000
2011  218  44961121       7.80      -2.48      -4.56       4.48      540.7        3.3    1.84346      0.147    0.00000
2011  218  48597632       6.99      -2.89      -0.99       2.00      489.3        1.0    0.45328      0.013    0.00000
2011  218  55760535       5.74       1.61      -1.87       3.52      506.7        0.8    0.40866      0.011    0.00000
2011  218  63009609       7.11      -1.58      -0.15       4.47      486.2        0.4    0.18822      0.000    0.00000
2011  218  66637382       6.06      -2.38       3.12       3.93       97.4        0.5    0.00895      0.008    0.00000
2011  218  70164273       7.16       0.48      -0.60       6.90      446.2        0.8    0.32514      0.000    0.00000
2011  218  73804421       5.52       0.02      -0.04       5.07      480.2        0.4    0.17544      0.000    0.00000
2011  218  77433195       5.53      -0.30       0.15       4.15      493.4        0.2    0.08372      0.000    0.00000
2011  218  81042734       6.49      -3.90       3.52      -1.84      588.8        2.0    1.34437      2.644    1.08342
2011  218  84568695       6.62      -4.21       4.39      -1.41      587.5        1.2    0.77462      2.184    0.82556
2011  219   1809612       5.38      -4.51       2.71      -0.43      594.8        0.9    0.60478      1.153    0.25870
2011  219   5441412       4.96      -3.92       2.39      -1.17      585.4        0.7    0.46352      1.487    0.68538
2011  219  12592977       4.62      -3.19       2.70       0.49      577.0        0.9    0.56814      0.413    0.00000
2011  219  16224000       4.57      -3.61       2.16      -1.49      565.9        0.9    0.58824      1.446    0.84126
2011  219  23378033       4.57      -3.78       1.33      -1.73      567.0        1.0    0.60342      1.893    0.97816
2011  219  27001277       4.62      -3.64       2.46      -0.68      544.1        1.0    0.54705      0.926    0.36790
2011  219  30631470       4.70      -2.72       3.69       0.62      544.3        0.8    0.46445      0.416    0.00000
2011  219  34169695       4.69      -3.13       3.39      -0.29      543.6        0.9    0.50110      0.702    0.15834
2011  219  37793800       4.68      -3.79       2.16      -1.43      525.6        1.1    0.57190      1.380    0.75254
2011  219  41420972       4.69      -3.89       1.83      -1.71      525.1        1.3    0.69475      1.630    0.89757
2011  219  48589496       4.36      -3.92       1.43      -1.05      518.8        1.1    0.57320      1.247    0.54421
2011  219  52214429       3.87      -3.74       0.72      -0.31      531.3        0.9    0.46659      0.770    0.16299
2011  219  55840781       3.93      -3.74       0.74      -0.78      513.9        1.2    0.60788      1.177    0.40306
2011  219  59370632       3.80      -3.51       0.60      -1.30      513.6        1.4    0.69774      1.347    0.67011
2011  219  62996992       3.78      -3.55       0.34      -1.23      510.5        1.8    0.89533      1.403    0.62815
2011  219  66621914       3.80      -3.38      -0.52      -1.23      498.6        2.0    0.98809      1.325    0.61509
2011  219  73780406       3.96      -2.72      -1.45      -2.21      495.3        1.9    0.89169      1.301    1.09646
2011  219  77407585       3.96      -1.86      -2.85      -1.90      510.8        2.6    1.30253      0.967    0.96959
2011  219  84571406       3.92      -2.74       2.70      -0.26      491.2        1.6    0.76231      0.452    0.12949
2011  220   1797088       3.64      -1.92       2.74       0.06      482.7        1.6    0.73922      0.305    0.00000
